Timestamp,IP,Port,Location,Intention,Packet Payload
2024-07-22 14:27:46,127.0.0.1,57869,Location Unknown,SQL Injection,"POST /api/users/login/ HTTP/1.1
Host: localhost:8000
Connection: keep-alive
Content-Length: 46
sec-ch-ua: ""Not/A)Brand"";v=""8"", ""Chromium"";v=""126"", ""Google Chrome"";v=""126""
Accept: application/json, text/plain, */*
Content-Type: application/json
sec-ch-ua-mobile: ?0
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36
sec-ch-ua-platform: ""Windows""
Origin: http://localhost:5173
Sec-Fetch-Site: same-site
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: http://localhost:5173/
Accept-Encoding: gzip, deflate, br, zstd
Accept-Language: en-US,en;q=0.9,he;q=0.8

{""username"":""eido321--"",""password"":""QQaazz11""}"
2024-07-22 14:27:50,127.0.0.1,57869,Location Unknown,SQL Injection,"POST /api/users/login/ HTTP/1.1
Host: localhost:8000
Connection: keep-alive
Content-Length: 46
sec-ch-ua: ""Not/A)Brand"";v=""8"", ""Chromium"";v=""126"", ""Google Chrome"";v=""126""
Accept: application/json, text/plain, */*
Content-Type: application/json
sec-ch-ua-mobile: ?0
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36
sec-ch-ua-platform: ""Windows""
Origin: http://localhost:5173
Sec-Fetch-Site: same-site
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: http://localhost:5173/
Accept-Encoding: gzip, deflate, br, zstd
Accept-Language: en-US,en;q=0.9,he;q=0.8

{""username"":""eido321--"",""password"":""QQaazz11""}"
2024-07-22 14:28:00,127.0.0.1,57904,Location Unknown,SQL Injection,"POST /api/users/login/ HTTP/1.1
Host: localhost:8000
Connection: keep-alive
Content-Length: 46
sec-ch-ua: ""Not/A)Brand"";v=""8"", ""Chromium"";v=""126"", ""Google Chrome"";v=""126""
Accept: application/json, text/plain, */*
Content-Type: application/json
sec-ch-ua-mobile: ?0
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36
sec-ch-ua-platform: ""Windows""
Origin: http://localhost:5173
Sec-Fetch-Site: same-site
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: http://localhost:5173/
Accept-Encoding: gzip, deflate, br, zstd
Accept-Language: en-US,en;q=0.9,he;q=0.8

{""username"":""eido321--"",""password"":""QQaazz11""}"
2024-07-22 14:28:01,127.0.0.1,57904,Location Unknown,SQL Injection,"POST /api/users/login/ HTTP/1.1
Host: localhost:8000
Connection: keep-alive
Content-Length: 46
sec-ch-ua: ""Not/A)Brand"";v=""8"", ""Chromium"";v=""126"", ""Google Chrome"";v=""126""
Accept: application/json, text/plain, */*
Content-Type: application/json
sec-ch-ua-mobile: ?0
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36
sec-ch-ua-platform: ""Windows""
Origin: http://localhost:5173
Sec-Fetch-Site: same-site
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: http://localhost:5173/
Accept-Encoding: gzip, deflate, br, zstd
Accept-Language: en-US,en;q=0.9,he;q=0.8

{""username"":""eido321--"",""password"":""QQaazz11""}"
2024-07-22 14:28:02,127.0.0.1,57904,Location Unknown,SQL Injection,"POST /api/users/login/ HTTP/1.1
Host: localhost:8000
Connection: keep-alive
Content-Length: 46
sec-ch-ua: ""Not/A)Brand"";v=""8"", ""Chromium"";v=""126"", ""Google Chrome"";v=""126""
Accept: application/json, text/plain, */*
Content-Type: application/json
sec-ch-ua-mobile: ?0
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36
sec-ch-ua-platform: ""Windows""
Origin: http://localhost:5173
Sec-Fetch-Site: same-site
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: http://localhost:5173/
Accept-Encoding: gzip, deflate, br, zstd
Accept-Language: en-US,en;q=0.9,he;q=0.8

{""username"":""eido321--"",""password"":""QQaazz11""}"
2024-07-22 14:28:02,127.0.0.1,57904,Location Unknown,SQL Injection,"POST /api/users/login/ HTTP/1.1
Host: localhost:8000
Connection: keep-alive
Content-Length: 46
sec-ch-ua: ""Not/A)Brand"";v=""8"", ""Chromium"";v=""126"", ""Google Chrome"";v=""126""
Accept: application/json, text/plain, */*
Content-Type: application/json
sec-ch-ua-mobile: ?0
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36
sec-ch-ua-platform: ""Windows""
Origin: http://localhost:5173
Sec-Fetch-Site: same-site
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: http://localhost:5173/
Accept-Encoding: gzip, deflate, br, zstd
Accept-Language: en-US,en;q=0.9,he;q=0.8

{""username"":""eido321--"",""password"":""QQaazz11""}"
2024-07-22 14:28:05,127.0.0.1,57904,Location Unknown,SQL Injection,"POST /api/users/login/ HTTP/1.1
Host: localhost:8000
Connection: keep-alive
Content-Length: 46
sec-ch-ua: ""Not/A)Brand"";v=""8"", ""Chromium"";v=""126"", ""Google Chrome"";v=""126""
Accept: application/json, text/plain, */*
Content-Type: application/json
sec-ch-ua-mobile: ?0
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36
sec-ch-ua-platform: ""Windows""
Origin: http://localhost:5173
Sec-Fetch-Site: same-site
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: http://localhost:5173/
Accept-Encoding: gzip, deflate, br, zstd
Accept-Language: en-US,en;q=0.9,he;q=0.8

{""username"":""eido321--"",""password"":""QQaazz11""}"
2024-07-22 14:28:10,127.0.0.1,57904,Location Unknown,SQL Injection,"POST /api/users/login/ HTTP/1.1
Host: localhost:8000
Connection: keep-alive
Content-Length: 46
sec-ch-ua: ""Not/A)Brand"";v=""8"", ""Chromium"";v=""126"", ""Google Chrome"";v=""126""
Accept: application/json, text/plain, */*
Content-Type: application/json
sec-ch-ua-mobile: ?0
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36
sec-ch-ua-platform: ""Windows""
Origin: http://localhost:5173
Sec-Fetch-Site: same-site
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: http://localhost:5173/
Accept-Encoding: gzip, deflate, br, zstd
Accept-Language: en-US,en;q=0.9,he;q=0.8

{""username"":""eido321--"",""password"":""QQaazz11""}"
2024-07-22 14:28:18,127.0.0.1,57951,Location Unknown,SQL Injection,"POST /api/users/login/ HTTP/1.1
Host: localhost:8000
Connection: keep-alive
Content-Length: 45
sec-ch-ua: ""Not/A)Brand"";v=""8"", ""Chromium"";v=""126"", ""Google Chrome"";v=""126""
Accept: application/json, text/plain, */*
Content-Type: application/json
sec-ch-ua-mobile: ?0
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36
sec-ch-ua-platform: ""Windows""
Origin: http://localhost:5173
Sec-Fetch-Site: same-site
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: http://localhost:5173/
Accept-Encoding: gzip, deflate, br, zstd
Accept-Language: en-US,en;q=0.9,he;q=0.8

{""username"":""eido321--"",""password"":""QQaaz11""}"
2024-07-22 14:28:19,127.0.0.1,57951,Location Unknown,SQL Injection,"POST /api/users/login/ HTTP/1.1
Host: localhost:8000
Connection: keep-alive
Content-Length: 45
sec-ch-ua: ""Not/A)Brand"";v=""8"", ""Chromium"";v=""126"", ""Google Chrome"";v=""126""
Accept: application/json, text/plain, */*
Content-Type: application/json
sec-ch-ua-mobile: ?0
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36
sec-ch-ua-platform: ""Windows""
Origin: http://localhost:5173
Sec-Fetch-Site: same-site
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: http://localhost:5173/
Accept-Encoding: gzip, deflate, br, zstd
Accept-Language: en-US,en;q=0.9,he;q=0.8

{""username"":""eido321--"",""password"":""QQaaz11""}"
2024-07-22 14:28:20,127.0.0.1,57951,Location Unknown,SQL Injection,"POST /api/users/login/ HTTP/1.1
Host: localhost:8000
Connection: keep-alive
Content-Length: 45
sec-ch-ua: ""Not/A)Brand"";v=""8"", ""Chromium"";v=""126"", ""Google Chrome"";v=""126""
Accept: application/json, text/plain, */*
Content-Type: application/json
sec-ch-ua-mobile: ?0
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36
sec-ch-ua-platform: ""Windows""
Origin: http://localhost:5173
Sec-Fetch-Site: same-site
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: http://localhost:5173/
Accept-Encoding: gzip, deflate, br, zstd
Accept-Language: en-US,en;q=0.9,he;q=0.8

{""username"":""eido321--"",""password"":""QQaaz11""}"
2024-07-22 14:28:21,127.0.0.1,57951,Location Unknown,SQL Injection,"POST /api/users/login/ HTTP/1.1
Host: localhost:8000
Connection: keep-alive
Content-Length: 45
sec-ch-ua: ""Not/A)Brand"";v=""8"", ""Chromium"";v=""126"", ""Google Chrome"";v=""126""
Accept: application/json, text/plain, */*
Content-Type: application/json
sec-ch-ua-mobile: ?0
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36
sec-ch-ua-platform: ""Windows""
Origin: http://localhost:5173
Sec-Fetch-Site: same-site
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: http://localhost:5173/
Accept-Encoding: gzip, deflate, br, zstd
Accept-Language: en-US,en;q=0.9,he;q=0.8

{""username"":""eido321--"",""password"":""QQaaz11""}"
2024-07-22 14:28:23,127.0.0.1,57951,Location Unknown,SQL Injection,"POST /api/users/login/ HTTP/1.1
Host: localhost:8000
Connection: keep-alive
Content-Length: 45
sec-ch-ua: ""Not/A)Brand"";v=""8"", ""Chromium"";v=""126"", ""Google Chrome"";v=""126""
Accept: application/json, text/plain, */*
Content-Type: application/json
sec-ch-ua-mobile: ?0
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36
sec-ch-ua-platform: ""Windows""
Origin: http://localhost:5173
Sec-Fetch-Site: same-site
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: http://localhost:5173/
Accept-Encoding: gzip, deflate, br, zstd
Accept-Language: en-US,en;q=0.9,he;q=0.8

{""username"":""eido321--"",""password"":""QQaaz11""}"
2024-07-22 14:28:28,127.0.0.1,57951,Location Unknown,SQL Injection,"POST /api/users/login/ HTTP/1.1
Host: localhost:8000
Connection: keep-alive
Content-Length: 45
sec-ch-ua: ""Not/A)Brand"";v=""8"", ""Chromium"";v=""126"", ""Google Chrome"";v=""126""
Accept: application/json, text/plain, */*
Content-Type: application/json
sec-ch-ua-mobile: ?0
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36
sec-ch-ua-platform: ""Windows""
Origin: http://localhost:5173
Sec-Fetch-Site: same-site
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: http://localhost:5173/
Accept-Encoding: gzip, deflate, br, zstd
Accept-Language: en-US,en;q=0.9,he;q=0.8

{""username"":""eido321--"",""password"":""QQaaz11""}"
2024-07-22 14:29:21,127.0.0.1,58036,Location Unknown,SQL Injection,"POST /api/users/login/ HTTP/1.1
Host: localhost:8000
Connection: keep-alive
Content-Length: 46
sec-ch-ua: ""Not/A)Brand"";v=""8"", ""Chromium"";v=""126"", ""Google Chrome"";v=""126""
Accept: application/json, text/plain, */*
Content-Type: application/json
sec-ch-ua-mobile: ?0
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36
sec-ch-ua-platform: ""Windows""
Origin: http://localhost:5173
Sec-Fetch-Site: same-site
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: http://localhost:5173/
Accept-Encoding: gzip, deflate, br, zstd
Accept-Language: en-US,en;q=0.9,he;q=0.8

{""username"":""eido321--"",""password"":""QQaazz11""}"
2024-07-22 14:29:22,127.0.0.1,58036,Location Unknown,SQL Injection,"POST /api/users/login/ HTTP/1.1
Host: localhost:8000
Connection: keep-alive
Content-Length: 46
sec-ch-ua: ""Not/A)Brand"";v=""8"", ""Chromium"";v=""126"", ""Google Chrome"";v=""126""
Accept: application/json, text/plain, */*
Content-Type: application/json
sec-ch-ua-mobile: ?0
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36
sec-ch-ua-platform: ""Windows""
Origin: http://localhost:5173
Sec-Fetch-Site: same-site
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: http://localhost:5173/
Accept-Encoding: gzip, deflate, br, zstd
Accept-Language: en-US,en;q=0.9,he;q=0.8

{""username"":""eido321--"",""password"":""QQaazz11""}"
2024-07-22 14:29:23,127.0.0.1,58036,Location Unknown,SQL Injection,"POST /api/users/login/ HTTP/1.1
Host: localhost:8000
Connection: keep-alive
Content-Length: 46
sec-ch-ua: ""Not/A)Brand"";v=""8"", ""Chromium"";v=""126"", ""Google Chrome"";v=""126""
Accept: application/json, text/plain, */*
Content-Type: application/json
sec-ch-ua-mobile: ?0
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36
sec-ch-ua-platform: ""Windows""
Origin: http://localhost:5173
Sec-Fetch-Site: same-site
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: http://localhost:5173/
Accept-Encoding: gzip, deflate, br, zstd
Accept-Language: en-US,en;q=0.9,he;q=0.8

{""username"":""eido321--"",""password"":""QQaazz11""}"
2024-07-22 14:29:25,127.0.0.1,58036,Location Unknown,SQL Injection,"POST /api/users/login/ HTTP/1.1
Host: localhost:8000
Connection: keep-alive
Content-Length: 46
sec-ch-ua: ""Not/A)Brand"";v=""8"", ""Chromium"";v=""126"", ""Google Chrome"";v=""126""
Accept: application/json, text/plain, */*
Content-Type: application/json
sec-ch-ua-mobile: ?0
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36
sec-ch-ua-platform: ""Windows""
Origin: http://localhost:5173
Sec-Fetch-Site: same-site
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: http://localhost:5173/
Accept-Encoding: gzip, deflate, br, zstd
Accept-Language: en-US,en;q=0.9,he;q=0.8

{""username"":""eido321--"",""password"":""QQaazz11""}"
2024-07-22 14:29:30,127.0.0.1,58036,Location Unknown,SQL Injection,"POST /api/users/login/ HTTP/1.1
Host: localhost:8000
Connection: keep-alive
Content-Length: 46
sec-ch-ua: ""Not/A)Brand"";v=""8"", ""Chromium"";v=""126"", ""Google Chrome"";v=""126""
Accept: application/json, text/plain, */*
Content-Type: application/json
sec-ch-ua-mobile: ?0
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36
sec-ch-ua-platform: ""Windows""
Origin: http://localhost:5173
Sec-Fetch-Site: same-site
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: http://localhost:5173/
Accept-Encoding: gzip, deflate, br, zstd
Accept-Language: en-US,en;q=0.9,he;q=0.8

{""username"":""eido321--"",""password"":""QQaazz11""}"
2024-07-22 14:35:46,127.0.0.1,59052,Location Unknown,SQL Injection,"POST /api/users/login/ HTTP/1.1
Host: localhost:8000
Connection: keep-alive
Content-Length: 46
sec-ch-ua: ""Not/A)Brand"";v=""8"", ""Chromium"";v=""126"", ""Google Chrome"";v=""126""
Accept: application/json, text/plain, */*
Content-Type: application/json
sec-ch-ua-mobile: ?0
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36
sec-ch-ua-platform: ""Windows""
Origin: http://localhost:5173
Sec-Fetch-Site: same-site
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: http://localhost:5173/
Accept-Encoding: gzip, deflate, br, zstd
Accept-Language: en-US,en;q=0.9,he;q=0.8

{""username"":""eido321--"",""password"":""QQaazz11""}"
2024-07-22 14:35:47,127.0.0.1,59052,Location Unknown,SQL Injection,"POST /api/users/login/ HTTP/1.1
Host: localhost:8000
Connection: keep-alive
Content-Length: 46
sec-ch-ua: ""Not/A)Brand"";v=""8"", ""Chromium"";v=""126"", ""Google Chrome"";v=""126""
Accept: application/json, text/plain, */*
Content-Type: application/json
sec-ch-ua-mobile: ?0
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36
sec-ch-ua-platform: ""Windows""
Origin: http://localhost:5173
Sec-Fetch-Site: same-site
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: http://localhost:5173/
Accept-Encoding: gzip, deflate, br, zstd
Accept-Language: en-US,en;q=0.9,he;q=0.8

{""username"":""eido321--"",""password"":""QQaazz11""}"
2024-07-22 14:35:48,127.0.0.1,59052,Location Unknown,SQL Injection,"POST /api/users/login/ HTTP/1.1
Host: localhost:8000
Connection: keep-alive
Content-Length: 46
sec-ch-ua: ""Not/A)Brand"";v=""8"", ""Chromium"";v=""126"", ""Google Chrome"";v=""126""
Accept: application/json, text/plain, */*
Content-Type: application/json
sec-ch-ua-mobile: ?0
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36
sec-ch-ua-platform: ""Windows""
Origin: http://localhost:5173
Sec-Fetch-Site: same-site
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: http://localhost:5173/
Accept-Encoding: gzip, deflate, br, zstd
Accept-Language: en-US,en;q=0.9,he;q=0.8

{""username"":""eido321--"",""password"":""QQaazz11""}"
2024-07-22 14:35:51,127.0.0.1,59052,Location Unknown,SQL Injection,"POST /api/users/login/ HTTP/1.1
Host: localhost:8000
Connection: keep-alive
Content-Length: 46
sec-ch-ua: ""Not/A)Brand"";v=""8"", ""Chromium"";v=""126"", ""Google Chrome"";v=""126""
Accept: application/json, text/plain, */*
Content-Type: application/json
sec-ch-ua-mobile: ?0
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36
sec-ch-ua-platform: ""Windows""
Origin: http://localhost:5173
Sec-Fetch-Site: same-site
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: http://localhost:5173/
Accept-Encoding: gzip, deflate, br, zstd
Accept-Language: en-US,en;q=0.9,he;q=0.8

{""username"":""eido321--"",""password"":""QQaazz11""}"
2024-07-22 14:35:56,127.0.0.1,59052,Location Unknown,SQL Injection,"POST /api/users/login/ HTTP/1.1
Host: localhost:8000
Connection: keep-alive
Content-Length: 46
sec-ch-ua: ""Not/A)Brand"";v=""8"", ""Chromium"";v=""126"", ""Google Chrome"";v=""126""
Accept: application/json, text/plain, */*
Content-Type: application/json
sec-ch-ua-mobile: ?0
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36
sec-ch-ua-platform: ""Windows""
Origin: http://localhost:5173
Sec-Fetch-Site: same-site
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: http://localhost:5173/
Accept-Encoding: gzip, deflate, br, zstd
Accept-Language: en-US,en;q=0.9,he;q=0.8

{""username"":""eido321--"",""password"":""QQaazz11""}"
2024-07-22 14:40:31,127.0.0.1,59655,Location Unknown,SQL Injection,"POST /api/users/login/ HTTP/1.1
Host: localhost:8000
Connection: keep-alive
Content-Length: 46
sec-ch-ua: ""Not/A)Brand"";v=""8"", ""Chromium"";v=""126"", ""Google Chrome"";v=""126""
Accept: application/json, text/plain, */*
Content-Type: application/json
sec-ch-ua-mobile: ?0
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36
sec-ch-ua-platform: ""Windows""
Origin: http://localhost:5173
Sec-Fetch-Site: same-site
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: http://localhost:5173/
Accept-Encoding: gzip, deflate, br, zstd
Accept-Language: en-US,en;q=0.9,he;q=0.8

{""username"":""eido321--"",""password"":""QQaazz11""}"
2024-07-22 14:40:32,127.0.0.1,59655,Location Unknown,SQL Injection,"POST /api/users/login/ HTTP/1.1
Host: localhost:8000
Connection: keep-alive
Content-Length: 46
sec-ch-ua: ""Not/A)Brand"";v=""8"", ""Chromium"";v=""126"", ""Google Chrome"";v=""126""
Accept: application/json, text/plain, */*
Content-Type: application/json
sec-ch-ua-mobile: ?0
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36
sec-ch-ua-platform: ""Windows""
Origin: http://localhost:5173
Sec-Fetch-Site: same-site
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: http://localhost:5173/
Accept-Encoding: gzip, deflate, br, zstd
Accept-Language: en-US,en;q=0.9,he;q=0.8

{""username"":""eido321--"",""password"":""QQaazz11""}"
2024-07-22 14:40:33,127.0.0.1,59655,Location Unknown,SQL Injection,"POST /api/users/login/ HTTP/1.1
Host: localhost:8000
Connection: keep-alive
Content-Length: 46
sec-ch-ua: ""Not/A)Brand"";v=""8"", ""Chromium"";v=""126"", ""Google Chrome"";v=""126""
Accept: application/json, text/plain, */*
Content-Type: application/json
sec-ch-ua-mobile: ?0
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36
sec-ch-ua-platform: ""Windows""
Origin: http://localhost:5173
Sec-Fetch-Site: same-site
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: http://localhost:5173/
Accept-Encoding: gzip, deflate, br, zstd
Accept-Language: en-US,en;q=0.9,he;q=0.8

{""username"":""eido321--"",""password"":""QQaazz11""}"
2024-07-22 14:40:34,127.0.0.1,59655,Location Unknown,SQL Injection,"POST /api/users/login/ HTTP/1.1
Host: localhost:8000
Connection: keep-alive
Content-Length: 46
sec-ch-ua: ""Not/A)Brand"";v=""8"", ""Chromium"";v=""126"", ""Google Chrome"";v=""126""
Accept: application/json, text/plain, */*
Content-Type: application/json
sec-ch-ua-mobile: ?0
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36
sec-ch-ua-platform: ""Windows""
Origin: http://localhost:5173
Sec-Fetch-Site: same-site
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: http://localhost:5173/
Accept-Encoding: gzip, deflate, br, zstd
Accept-Language: en-US,en;q=0.9,he;q=0.8

{""username"":""eido321--"",""password"":""QQaazz11""}"
2024-07-22 14:40:36,127.0.0.1,59655,Location Unknown,SQL Injection,"POST /api/users/login/ HTTP/1.1
Host: localhost:8000
Connection: keep-alive
Content-Length: 46
sec-ch-ua: ""Not/A)Brand"";v=""8"", ""Chromium"";v=""126"", ""Google Chrome"";v=""126""
Accept: application/json, text/plain, */*
Content-Type: application/json
sec-ch-ua-mobile: ?0
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36
sec-ch-ua-platform: ""Windows""
Origin: http://localhost:5173
Sec-Fetch-Site: same-site
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: http://localhost:5173/
Accept-Encoding: gzip, deflate, br, zstd
Accept-Language: en-US,en;q=0.9,he;q=0.8

{""username"":""eido321--"",""password"":""QQaazz11""}"
2024-07-22 14:40:41,127.0.0.1,59655,Location Unknown,SQL Injection,"POST /api/users/login/ HTTP/1.1
Host: localhost:8000
Connection: keep-alive
Content-Length: 46
sec-ch-ua: ""Not/A)Brand"";v=""8"", ""Chromium"";v=""126"", ""Google Chrome"";v=""126""
Accept: application/json, text/plain, */*
Content-Type: application/json
sec-ch-ua-mobile: ?0
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36
sec-ch-ua-platform: ""Windows""
Origin: http://localhost:5173
Sec-Fetch-Site: same-site
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: http://localhost:5173/
Accept-Encoding: gzip, deflate, br, zstd
Accept-Language: en-US,en;q=0.9,he;q=0.8

{""username"":""eido321--"",""password"":""QQaazz11""}"
2024-07-22 14:49:51,127.0.0.1,60333,Location Unknown,SQL Injection,"POST /api/users/login/ HTTP/1.1
Host: localhost:8000
Connection: keep-alive
Content-Length: 46
sec-ch-ua: ""Not/A)Brand"";v=""8"", ""Chromium"";v=""126"", ""Google Chrome"";v=""126""
Accept: application/json, text/plain, */*
Content-Type: application/json
sec-ch-ua-mobile: ?0
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36
sec-ch-ua-platform: ""Windows""
Origin: http://localhost:5173
Sec-Fetch-Site: same-site
Sec-Fetch-Mode: cors
Sec-Fetch-Dest: empty
Referer: http://localhost:5173/
Accept-Encoding: gzip, deflate, br, zstd
Accept-Language: en-US,en;q=0.9,he;q=0.8

{""username"":""eido321--"",""password"":""QQaazz11""}"
